Date,Price,Open,High,Low,Vol.,Change %
8/31/2007,1473.99,"1,457.61","1,481.47","1,457.61",-,1.12%
9/4/2007,1489.42,"1,473.96","1,496.40","1,472.15",-,1.05%
9/5/2007,1472.29,"1,488.76","1,488.76","1,466.34",-,-1.15%
9/6/2007,1478.55,"1,472.03","1,481.49","1,467.41",-,0.43%
9/7/2007,1453.55,"1,478.55","1,478.55","1,449.07",-,-1.69%
9/10/2007,1451.7,"1,453.50","1,462.25","1,439.29",-,-0.13%
9/11/2007,1471.49,"1,451.69","1,472.48","1,451.69",-,1.36%
9/12/2007,1471.56,"1,471.10","1,479.50","1,465.75",-,0.00%
9/13/2007,1483.95,"1,471.47","1,489.58","1,471.47",-,0.84%
9/14/2007,1484.25,"1,483.95","1,485.99","1,473.18",-,0.02%
9/17/2007,1476.65,"1,484.24","1,484.24","1,471.82",-,-0.51%
9/18/2007,1519.78,"1,476.63","1,519.89","1,476.63",-,2.92%
9/19/2007,1529.03,"1,519.75","1,538.74","1,519.75",-,0.61%
9/20/2007,1518.75,"1,528.69","1,529.14","1,516.42",-,-0.67%
9/21/2007,1525.75,"1,518.75","1,530.89","1,518.75",-,0.46%
9/24/2007,1517.73,"1,525.75","1,530.18","1,516.15",-,-0.53%
9/25/2007,1517.21,"1,516.34","1,518.27","1,507.13",-,-0.03%
9/26/2007,1525.42,"1,518.62","1,529.39","1,518.62",-,0.54%
9/27/2007,1531.38,"1,527.32","1,532.46","1,525.81",-,0.39%
9/28/2007,1526.8,"1,531.20","1,533.70","1,522.00",-,-0.30%
10/1/2007,1547.04,"1,527.29","1,549.02","1,527.25",-,1.33%
10/2/2007,1546.63,"1,546.96","1,548.01","1,540.37",-,-0.03%
10/3/2007,1539.59,"1,545.80","1,545.84","1,536.34",-,-0.46%
10/4/2007,1542.84,"1,539.91","1,544.02","1,537.63",-,0.21%
10/5/2007,1557.59,"1,543.84","1,561.91","1,543.84",-,0.96%
10/8/2007,1552.58,"1,556.51","1,556.51","1,549.00",-,-0.32%
10/9/2007,1565.15,"1,553.18","1,565.26","1,551.82",-,0.81%
10/10/2007,1562.47,"1,564.98","1,565.42","1,555.46",-,-0.17%
10/11/2007,1554.41,"1,564.72","1,576.09","1,546.72",-,-0.52%
10/12/2007,1561.8,"1,555.41","1,563.03","1,554.09",-,0.48%
10/15/2007,1548.71,"1,562.25","1,564.74","1,540.81",-,-0.84%
10/16/2007,1538.53,"1,547.81","1,547.81","1,536.29",-,-0.66%
10/17/2007,1541.24,"1,544.44","1,550.66","1,526.01",-,0.18%
10/18/2007,1540.08,"1,539.29","1,542.79","1,531.76",-,-0.08%
10/19/2007,1500.63,"1,540.00","1,540.00","1,500.26",-,-2.56%
10/22/2007,1506.33,"1,497.79","1,508.06","1,490.40",-,0.38%
10/23/2007,1519.59,"1,509.30","1,520.01","1,503.61",-,0.88%
10/24/2007,1515.88,"1,516.61","1,517.23","1,489.56",-,-0.24%
10/25/2007,1514.4,"1,516.15","1,523.24","1,500.46",-,-0.10%
10/26/2007,1535.28,"1,522.17","1,535.53","1,520.18",-,1.38%
10/29/2007,1540.98,"1,536.92","1,544.67","1,536.43",-,0.37%
10/30/2007,1531.02,"1,539.42","1,539.42","1,529.55",-,-0.65%
10/31/2007,1549.38,"1,532.15","1,552.76","1,529.40",-,1.20%
11/1/2007,1508.44,"1,545.79","1,545.79","1,506.66",-,-2.64%
11/2/2007,1509.65,"1,511.07","1,513.15","1,492.53",-,0.08%
11/5/2007,1502.17,"1,505.61","1,510.84","1,489.95",-,-0.50%
11/6/2007,1520.27,"1,505.33","1,520.77","1,499.07",-,1.20%
11/7/2007,1475.62,"1,515.46","1,515.46","1,475.04",-,-2.94%
11/8/2007,1474.77,"1,475.27","1,482.50","1,450.31",-,-0.06%
11/9/2007,1453.7,"1,467.59","1,474.09","1,448.51",-,-1.43%
11/12/2007,1439.18,"1,453.66","1,464.94","1,438.53",-,-1.00%
11/13/2007,1481.05,"1,441.35","1,481.37","1,441.35",-,2.91%
11/14/2007,1470.58,"1,483.40","1,492.14","1,466.47",-,-0.71%
11/15/2007,1451.15,"1,468.04","1,472.67","1,443.49",-,-1.32%
11/16/2007,1458.74,"1,453.09","1,462.18","1,443.99",-,0.52%
11/19/2007,1433.27,"1,456.70","1,456.70","1,430.42",-,-1.75%
11/20/2007,1439.7,"1,434.51","1,452.64","1,419.28",-,0.45%
11/21/2007,1416.77,"1,434.71","1,436.40","1,415.64",-,-1.59%
11/23/2007,1440.7,"1,417.62","1,440.86","1,417.62",-,1.69%
11/26/2007,1407.22,"1,440.74","1,446.09","1,406.10",-,-2.32%
11/27/2007,1428.23,"1,409.59","1,429.49","1,407.43",-,1.49%
11/28/2007,1469.02,"1,432.95","1,471.62","1,432.95",-,2.86%
11/29/2007,1469.72,"1,467.41","1,473.81","1,458.36",-,0.05%
11/30/2007,1481.14,"1,471.83","1,488.94","1,470.89",-,0.78%
12/3/2007,1472.42,"1,479.63","1,481.16","1,470.08",-,-0.59%
12/4/2007,1462.79,"1,471.34","1,471.34","1,460.66",-,-0.65%
12/5/2007,1485.01,"1,465.22","1,486.09","1,465.22",-,1.52%
12/6/2007,1507.34,"1,484.59","1,508.02","1,482.19",-,1.50%
12/7/2007,1504.66,"1,508.60","1,510.63","1,502.66",-,-0.18%
12/10/2007,1515.96,"1,505.11","1,518.27","1,504.96",-,0.75%
12/11/2007,1477.65,"1,516.68","1,523.57","1,475.99",-,-2.53%
12/12/2007,1486.59,"1,487.58","1,511.96","1,468.23",-,0.61%
12/13/2007,1488.41,"1,483.27","1,489.40","1,469.21",-,0.12%
12/14/2007,1467.95,"1,486.19","1,486.67","1,467.78",-,-1.37%
12/17/2007,1445.9,"1,465.05","1,465.05","1,445.43",-,-1.50%
12/18/2007,1454.98,"1,445.92","1,460.16","1,435.65",-,0.63%
12/19/2007,1453,"1,454.70","1,464.42","1,445.31",-,-0.14%
12/20/2007,1460.12,"1,456.42","1,461.53","1,447.22",-,0.49%
12/21/2007,1484.46,"1,463.19","1,485.40","1,463.19",-,1.67%
12/24/2007,1496.45,"1,484.55","1,497.63","1,484.55",-,0.81%
12/26/2007,1497.66,"1,495.12","1,498.85","1,488.20",-,0.08%
12/27/2007,1476.27,"1,495.05","1,495.05","1,475.86",-,-1.43%
12/28/2007,1478.49,"1,479.83","1,488.01","1,471.70",-,0.15%
12/31/2007,1468.36,"1,475.25","1,475.83","1,465.13",-,-0.69%
1/2/2008,1447.16,"1,467.97","1,471.77","1,442.07",-,-1.44%
1/3/2008,1447.16,"1,447.55","1,456.80","1,443.73",-,0.00%
1/4/2008,1411.63,"1,444.01","1,444.01","1,411.19",-,-2.46%
1/7/2008,1416.18,"1,414.07","1,423.87","1,403.45",-,0.32%
1/8/2008,1390.19,"1,415.71","1,430.28","1,388.30",-,-1.84%
1/9/2008,1409.13,"1,390.25","1,409.19","1,378.70",-,1.36%
1/10/2008,1420.33,"1,406.78","1,429.09","1,395.31",-,0.79%
1/11/2008,1401.02,"1,419.91","1,419.91","1,394.83",-,-1.36%
1/14/2008,1416.25,"1,402.91","1,417.89","1,402.91",-,1.09%
1/15/2008,1380.95,"1,411.88","1,411.88","1,380.60",-,-2.49%
1/16/2008,1373.2,"1,377.41","1,391.99","1,364.27",-,-0.56%
1/17/2008,1333.25,"1,374.79","1,377.72","1,330.67",-,-2.91%
1/18/2008,1325.19,"1,333.90","1,350.28","1,312.51",-,-0.60%
1/22/2008,1310.5,"1,312.94","1,322.09","1,274.29",-,-1.11%
1/23/2008,1338.6,"1,310.41","1,339.09","1,270.05",-,2.14%
1/24/2008,1352.07,"1,340.13","1,355.15","1,334.31",-,1.01%
1/25/2008,1330.61,"1,357.32","1,368.56","1,327.50",-,-1.59%
1/28/2008,1353.96,"1,330.70","1,353.97","1,322.26",-,1.75%
1/29/2008,1362.3,"1,355.94","1,364.93","1,350.19",-,0.62%
1/30/2008,1355.81,"1,362.22","1,385.86","1,352.95",-,-0.48%
1/31/2008,1378.55,"1,351.98","1,385.62","1,334.08",-,1.68%
2/1/2008,1395.42,"1,378.60","1,396.02","1,375.93",-,1.22%
2/4/2008,1380.82,"1,395.38","1,395.38","1,379.69",-,-1.05%
2/5/2008,1336.64,"1,380.28","1,380.28","1,336.64",-,-3.20%
2/6/2008,1326.45,"1,339.48","1,351.96","1,324.34",-,-0.76%
2/7/2008,1336.91,"1,324.01","1,347.16","1,316.75",-,0.79%
2/8/2008,1331.29,"1,336.88","1,341.22","1,321.06",-,-0.42%
2/11/2008,1339.13,"1,331.92","1,341.40","1,320.32",-,0.59%
2/12/2008,1348.86,"1,340.55","1,362.10","1,339.36",-,0.73%
2/13/2008,1367.21,"1,353.12","1,369.23","1,350.78",-,1.36%
2/14/2008,1348.86,"1,367.33","1,368.16","1,347.31",-,-1.34%
2/15/2008,1349.99,"1,347.52","1,350.00","1,338.13",-,0.08%
2/19/2008,1348.78,"1,355.86","1,367.28","1,345.05",-,-0.09%
2/20/2008,1360.03,"1,348.39","1,363.71","1,336.55",-,0.83%
2/21/2008,1342.53,"1,362.21","1,367.94","1,339.34",-,-1.29%
2/22/2008,1353.11,"1,344.22","1,354.30","1,327.04",-,0.79%
2/25/2008,1371.8,"1,352.75","1,374.36","1,346.03",-,1.38%
2/26/2008,1381.29,"1,371.76","1,387.34","1,363.29",-,0.69%
2/27/2008,1380.02,"1,378.95","1,388.34","1,372.00",-,-0.09%
2/28/2008,1367.68,"1,378.16","1,378.16","1,363.16",-,-0.89%
2/29/2008,1330.63,"1,364.07","1,364.07","1,325.42",-,-2.71%
3/3/2008,1331.34,"1,330.45","1,335.13","1,320.04",-,0.05%
3/4/2008,1326.75,"1,329.58","1,331.03","1,307.39",-,-0.34%
3/5/2008,1333.7,"1,327.69","1,344.19","1,320.22",-,0.52%
3/6/2008,1304.34,"1,332.20","1,332.20","1,303.42",-,-2.20%
3/7/2008,1293.37,"1,301.53","1,313.24","1,282.43",-,-0.84%
3/10/2008,1273.37,"1,293.16","1,295.01","1,272.66",-,-1.55%
3/11/2008,1320.65,"1,274.40","1,320.65","1,274.40",-,3.71%
3/12/2008,1308.77,"1,321.13","1,333.26","1,307.86",-,-0.90%
3/13/2008,1315.48,"1,305.26","1,321.68","1,282.11",-,0.51%
3/14/2008,1288.14,"1,316.05","1,321.47","1,274.86",-,-2.08%
3/17/2008,1276.6,"1,283.21","1,287.50","1,256.98",-,-0.90%
3/18/2008,1330.74,"1,277.16","1,330.74","1,277.16",-,4.24%
3/19/2008,1298.42,"1,330.97","1,341.51","1,298.42",-,-2.43%
3/20/2008,1329.51,"1,299.67","1,330.67","1,295.22",-,2.39%
3/24/2008,1349.88,"1,330.29","1,359.68","1,330.29",-,1.53%
3/25/2008,1352.99,"1,349.07","1,357.47","1,341.21",-,0.23%
3/26/2008,1341.13,"1,352.45","1,352.45","1,336.41",-,-0.88%
3/27/2008,1325.76,"1,340.34","1,345.62","1,325.66",-,-1.15%
3/28/2008,1315.22,"1,327.02","1,334.87","1,312.95",-,-0.80%
3/31/2008,1322.7,"1,315.92","1,328.52","1,312.81",-,0.57%
4/1/2008,1370.18,"1,326.41","1,370.18","1,326.41",-,3.59%
4/2/2008,1367.53,"1,369.96","1,377.95","1,361.55",-,-0.19%
4/3/2008,1369.31,"1,365.69","1,375.66","1,358.68",-,0.13%
4/4/2008,1370.4,"1,369.85","1,380.91","1,362.83",-,0.08%
4/7/2008,1372.54,"1,373.69","1,386.74","1,369.02",-,0.16%
4/8/2008,1365.54,"1,370.16","1,370.16","1,360.62",-,-0.51%
4/9/2008,1354.49,"1,365.50","1,368.39","1,349.97",-,-0.81%
4/10/2008,1360.55,"1,355.37","1,367.24","1,350.11",-,0.45%
4/11/2008,1332.83,"1,357.98","1,357.98","1,331.21",-,-2.04%
4/14/2008,1328.32,"1,332.20","1,335.64","1,326.16",-,-0.34%
4/15/2008,1334.43,"1,331.72","1,337.72","1,324.35",-,0.46%
4/16/2008,1364.71,"1,337.02","1,365.49","1,337.02",-,2.27%
4/17/2008,1365.56,"1,363.37","1,368.60","1,357.25",-,0.06%
4/18/2008,1390.33,"1,369.00","1,395.90","1,369.00",-,1.81%
4/21/2008,1388.17,"1,387.72","1,390.23","1,379.25",-,-0.16%
4/22/2008,1375.94,"1,386.43","1,386.43","1,369.84",-,-0.88%
4/23/2008,1379.93,"1,378.40","1,387.87","1,372.24",-,0.29%
4/24/2008,1388.82,"1,380.52","1,397.72","1,371.09",-,0.64%
4/25/2008,1397.84,"1,387.88","1,399.11","1,379.98",-,0.65%
4/28/2008,1396.37,"1,397.96","1,402.90","1,394.40",-,-0.11%
4/29/2008,1390.94,"1,395.61","1,397.00","1,386.70",-,-0.39%
4/30/2008,1385.59,"1,391.22","1,404.57","1,384.25",-,-0.38%
5/1/2008,1409.34,"1,385.97","1,410.07","1,383.07",-,1.71%
5/2/2008,1413.9,"1,409.16","1,422.72","1,406.25",-,0.32%
5/5/2008,1407.49,"1,415.34","1,415.34","1,404.37",-,-0.45%
5/6/2008,1418.26,"1,405.60","1,421.57","1,397.10",-,0.77%
5/7/2008,1392.57,"1,417.49","1,419.54","1,391.16",-,-1.81%
5/8/2008,1397.68,"1,394.29","1,402.35","1,389.39",-,0.37%
5/9/2008,1388.28,"1,394.90","1,394.90","1,384.11",-,-0.67%
5/12/2008,1403.58,"1,389.40","1,404.06","1,386.20",-,1.10%
5/13/2008,1403.04,"1,404.40","1,406.30","1,396.26",-,-0.04%
5/14/2008,1408.66,"1,405.65","1,420.19","1,405.65",-,0.40%
5/15/2008,1423.57,"1,408.36","1,424.40","1,406.87",-,1.06%
5/16/2008,1425.35,"1,423.89","1,425.82","1,414.35",-,0.13%
5/19/2008,1426.63,"1,425.28","1,440.24","1,421.63",-,0.09%
5/20/2008,1413.4,"1,424.49","1,424.49","1,409.09",-,-0.93%
5/21/2008,1390.71,"1,414.06","1,419.12","1,388.81",-,-1.61%
5/22/2008,1394.35,"1,390.83","1,399.07","1,390.23",-,0.26%
5/23/2008,1375.93,"1,392.20","1,392.20","1,373.72",-,-1.32%
5/27/2008,1385.35,"1,375.97","1,387.40","1,373.07",-,0.68%
5/28/2008,1390.84,"1,386.54","1,391.25","1,378.16",-,0.40%
5/29/2008,1398.26,"1,390.50","1,406.32","1,388.59",-,0.53%
5/30/2008,1400.38,"1,398.36","1,404.46","1,398.08",-,0.15%
6/2/2008,1385.67,"1,399.62","1,399.62","1,377.79",-,-1.05%
6/3/2008,1377.65,"1,386.42","1,393.12","1,370.12",-,-0.58%
6/4/2008,1377.2,"1,376.26","1,388.18","1,371.74",-,-0.03%
6/5/2008,1404.05,"1,377.48","1,404.05","1,377.48",-,1.95%
6/6/2008,1360.68,"1,400.06","1,400.06","1,359.90",-,-3.09%
6/9/2008,1361.76,"1,360.83","1,370.63","1,350.62",-,0.08%
6/10/2008,1358.44,"1,358.98","1,366.84","1,351.56",-,-0.24%
6/11/2008,1335.49,"1,357.09","1,357.09","1,335.47",-,-1.69%
6/12/2008,1339.87,"1,335.78","1,353.03","1,331.29",-,0.33%
6/13/2008,1360.03,"1,341.81","1,360.03","1,341.71",-,1.50%
6/16/2008,1360.14,"1,358.85","1,364.70","1,352.07",-,0.01%
6/17/2008,1350.93,"1,360.71","1,366.59","1,350.54",-,-0.68%
6/18/2008,1337.81,"1,349.59","1,349.59","1,333.40",-,-0.97%
6/19/2008,1342.83,"1,336.89","1,347.66","1,330.50",-,0.38%
6/20/2008,1317.93,"1,341.02","1,341.02","1,314.46",-,-1.85%
6/23/2008,1318,"1,319.77","1,323.78","1,315.31",-,0.01%
6/24/2008,1314.29,"1,317.23","1,326.02","1,304.42",-,-0.28%
6/25/2008,1321.97,"1,314.54","1,335.63","1,314.54",-,0.58%
6/26/2008,1283.15,"1,316.29","1,316.29","1,283.15",-,-2.94%
6/27/2008,1278.38,"1,283.60","1,289.45","1,272.00",-,-0.37%
6/30/2008,1280,"1,278.06","1,290.31","1,274.86",-,0.13%
7/1/2008,1284.91,"1,276.69","1,285.31","1,260.68",-,0.38%
7/2/2008,1261.52,"1,285.82","1,292.17","1,261.51",-,-1.82%
7/3/2008,1262.9,"1,262.96","1,271.48","1,252.01",-,0.11%
7/7/2008,1252.31,"1,262.90","1,273.95","1,240.68",-,-0.84%
7/8/2008,1273.7,"1,251.84","1,274.17","1,242.84",-,1.71%
7/9/2008,1244.69,"1,273.38","1,277.36","1,244.57",-,-2.28%
7/10/2008,1253.39,"1,245.25","1,257.65","1,236.76",-,0.70%
7/11/2008,1239.49,"1,248.66","1,257.27","1,225.35",-,-1.11%
7/14/2008,1228.3,"1,241.61","1,253.50","1,225.01",-,-0.90%
7/15/2008,1214.91,"1,226.83","1,234.35","1,200.44",-,-1.09%
7/16/2008,1245.36,"1,214.65","1,245.52","1,211.39",-,2.51%
7/17/2008,1260.32,"1,246.31","1,262.31","1,241.49",-,1.20%
7/18/2008,1260.68,"1,258.22","1,262.23","1,251.81",-,0.03%
7/21/2008,1260,"1,261.82","1,267.74","1,255.70",-,-0.05%
7/22/2008,1277,"1,257.08","1,277.42","1,248.83",-,1.35%
7/23/2008,1282.19,"1,278.87","1,291.17","1,276.06",-,0.41%
7/24/2008,1252.54,"1,283.22","1,283.22","1,251.48",-,-2.31%
7/25/2008,1257.76,"1,253.51","1,263.23","1,251.75",-,0.42%
7/28/2008,1234.37,"1,257.76","1,260.09","1,234.37",-,-1.86%
7/29/2008,1263.2,"1,236.38","1,263.20","1,236.38",-,2.34%
7/30/2008,1284.26,"1,264.52","1,284.33","1,264.52",-,1.67%
7/31/2008,1267.38,"1,281.37","1,284.93","1,265.97",-,-1.31%
8/1/2008,1260.31,"1,269.42","1,270.52","1,254.54",-,-0.56%
8/4/2008,1249.01,"1,253.27","1,260.49","1,247.45",-,-0.90%
8/5/2008,1284.88,"1,254.87","1,284.88","1,254.67",-,2.87%
8/6/2008,1289.19,"1,283.99","1,291.67","1,276.00",-,0.34%
8/7/2008,1266.07,"1,286.51","1,286.51","1,264.29",-,-1.79%
8/8/2008,1296.32,"1,266.29","1,297.85","1,262.11",-,2.39%
8/11/2008,1305.32,"1,294.42","1,313.15","1,291.41",-,0.69%
8/12/2008,1289.59,"1,304.79","1,304.79","1,285.64",-,-1.21%
8/13/2008,1285.83,"1,288.64","1,294.03","1,274.86",-,-0.29%
8/14/2008,1292.93,"1,282.11","1,300.11","1,276.84",-,0.55%
8/15/2008,1298.2,"1,293.85","1,302.05","1,290.74",-,0.41%
8/18/2008,1278.6,"1,298.14","1,300.22","1,274.51",-,-1.51%
8/19/2008,1266.69,"1,276.65","1,276.65","1,263.11",-,-0.93%
8/20/2008,1274.54,"1,267.34","1,276.01","1,261.16",-,0.62%
8/21/2008,1277.72,"1,271.07","1,281.40","1,265.22",-,0.25%
8/22/2008,1292.2,"1,277.59","1,293.09","1,277.59",-,1.13%
8/25/2008,1266.84,"1,290.47","1,290.47","1,264.87",-,-1.96%
8/26/2008,1271.51,"1,267.03","1,275.65","1,263.21",-,0.37%
8/27/2008,1281.66,"1,271.29","1,285.05","1,270.03",-,0.80%
8/28/2008,1300.68,"1,283.79","1,300.68","1,283.79",-,1.48%
8/29/2008,1282.83,"1,296.49","1,297.59","1,282.74",-,-1.37%
9/2/2008,1277.58,"1,287.83","1,303.04","1,272.20",-,-0.41%
9/3/2008,1274.98,"1,276.61","1,280.60","1,265.59",-,-0.20%
9/4/2008,1236.83,"1,271.80","1,271.80","1,232.83",-,-2.99%
9/5/2008,1242.31,"1,233.21","1,244.94","1,217.23",-,0.44%
9/8/2008,1267.79,"1,249.50","1,274.42","1,247.12",-,2.05%
9/9/2008,1224.51,"1,267.98","1,268.66","1,224.51",-,-3.41%
9/10/2008,1232.04,"1,227.50","1,243.90","1,221.60",-,0.61%
9/11/2008,1249.05,"1,229.04","1,249.98","1,211.54",-,1.38%
9/12/2008,1251.7,"1,245.88","1,255.09","1,233.81",-,0.21%
9/15/2008,1192.7,"1,250.92","1,250.92","1,192.70",-,-4.71%
9/16/2008,1213.6,"1,188.31","1,214.84","1,169.28",-,1.75%
9/17/2008,1156.39,"1,210.34","1,210.34","1,155.88",-,-4.71%
9/18/2008,1206.51,"1,157.08","1,211.14","1,133.50",-,4.33%
9/19/2008,1255.08,"1,213.11","1,265.12","1,213.11",-,4.03%
9/22/2008,1207.09,"1,255.37","1,255.37","1,205.61",-,-3.82%
9/23/2008,1188.22,"1,207.61","1,221.15","1,187.06",-,-1.56%
9/24/2008,1185.87,"1,188.79","1,197.41","1,179.79",-,-0.20%
9/25/2008,1209.18,"1,187.87","1,220.03","1,187.87",-,1.97%
9/26/2008,1213.27,"1,204.47","1,215.77","1,187.54",-,0.34%
9/29/2008,1106.42,"1,209.07","1,209.07","1,106.42",-,-8.81%
9/30/2008,1166.36,"1,113.78","1,168.03","1,113.78",-,5.42%
10/1/2008,1161.06,"1,164.17","1,167.03","1,140.77",-,-0.45%
10/2/2008,1114.28,"1,160.64","1,160.64","1,111.43",-,-4.03%
10/3/2008,1099.23,"1,115.16","1,153.82","1,098.14",-,-1.35%
10/6/2008,1056.89,"1,097.56","1,097.56","1,007.97",-,-3.85%
10/7/2008,996.23,"1,057.60","1,072.91",996.23,-,-5.74%
10/8/2008,984.94,988.91,"1,021.06",970.97,-,-1.13%
10/9/2008,909.92,988.42,"1,005.25",909.19,-,-7.62%
10/10/2008,899.22,902.31,936.36,839.8,-,-1.18%
10/13/2008,1003.35,912.75,"1,006.93",912.75,-,11.58%
10/14/2008,998.01,"1,009.97","1,044.31",972.07,-,-0.53%
10/15/2008,907.84,994.6,994.6,903.99,-,-9.03%
10/16/2008,946.43,909.53,947.71,865.83,-,4.25%
10/17/2008,940.55,942.29,984.64,918.74,-,-0.62%
10/20/2008,985.4,943.51,985.4,943.51,-,4.77%
10/21/2008,955.05,980.4,985.44,952.47,-,-3.08%
10/22/2008,896.78,951.67,951.67,875.81,-,-6.10%
10/23/2008,908.11,899.08,922.83,858.44,-,1.26%
10/24/2008,876.77,895.22,896.3,852.85,-,-3.45%
10/27/2008,848.92,874.28,893.78,846.75,-,-3.18%
10/28/2008,940.51,848.92,940.51,845.27,-,10.79%
10/29/2008,930.09,939.51,969.97,922.26,-,-1.11%
10/30/2008,954.09,939.38,963.23,928.5,-,2.58%
10/31/2008,968.75,953.11,984.38,944.59,-,1.54%
11/3/2008,966.3,968.67,975.57,958.82,-,-0.25%
11/4/2008,1005.75,971.31,"1,007.51",971.31,-,4.08%
11/5/2008,952.77,"1,001.84","1,001.84",949.86,-,-5.27%
11/6/2008,904.88,952.4,952.4,899.73,-,-5.03%
11/7/2008,930.99,907.44,931.46,906.9,-,2.89%
11/10/2008,919.21,936.75,951.95,907.47,-,-1.27%
11/11/2008,898.95,917.15,917.15,884.9,-,-2.20%
11/12/2008,852.3,893.39,893.39,850.48,-,-5.19%
11/13/2008,911.29,853.13,913.01,818.69,-,6.92%
11/14/2008,873.29,904.36,916.88,869.88,-,-4.17%
11/17/2008,850.75,873.23,882.29,848.98,-,-2.58%
11/18/2008,859.12,852.34,865.9,826.84,-,0.98%
11/19/2008,806.58,859.03,864.57,806.18,-,-6.12%
11/20/2008,752.44,805.87,820.52,747.78,-,-6.71%
11/21/2008,800.03,755.84,801.2,741.02,-,6.32%
11/24/2008,851.81,801.2,865.6,801.2,-,6.47%
11/25/2008,857.39,853.4,868.94,834.99,-,0.66%
11/26/2008,887.68,852.9,887.68,841.37,-,3.53%
11/28/2008,896.24,886.89,896.25,881.21,-,0.96%
12/1/2008,816.21,888.61,888.61,815.69,-,-8.93%
12/2/2008,848.81,817.94,850.54,817.94,-,3.99%
12/3/2008,870.74,843.6,873.12,827.6,-,2.58%
12/4/2008,845.22,869.75,875.6,833.6,-,-2.93%
12/5/2008,876.07,844.43,879.42,818.41,-,3.65%
12/8/2008,909.7,882.71,918.57,882.71,-,3.84%
12/9/2008,888.67,906.48,916.26,885.38,-,-2.31%
12/10/2008,899.24,892.17,908.27,885.45,-,1.19%
12/11/2008,873.59,898.35,904.63,868.73,-,-2.85%
12/12/2008,879.73,871.79,883.24,851.35,-,0.70%
12/15/2008,868.57,881.07,884.63,857.72,-,-1.27%
12/16/2008,913.18,871.53,914.66,871.53,-,5.14%
12/17/2008,904.42,908.16,918.85,895.94,-,-0.96%
12/18/2008,885.28,905.98,911.02,877.44,-,-2.12%
12/19/2008,887.88,886.96,905.47,883.02,-,0.29%
12/22/2008,871.63,887.2,887.37,857.09,-,-1.83%
12/23/2008,863.16,874.31,880.44,860.1,-,-0.97%
12/24/2008,868.15,863.87,869.79,861.44,-,0.58%
12/26/2008,872.8,869.51,873.74,866.52,-,0.54%
12/29/2008,869.42,872.37,873.7,857.07,-,-0.39%
12/30/2008,890.64,870.58,891.12,870.58,-,2.44%
12/31/2008,903.25,890.59,910.32,889.67,-,1.42%
1/2/2009,931.8,902.99,934.73,899.35,-,3.16%
1/5/2009,927.45,929.17,936.63,919.53,-,-0.47%
1/6/2009,934.7,931.17,943.85,927.28,-,0.78%
1/7/2009,906.65,927.45,927.45,902.37,-,-3.00%
1/8/2009,909.73,905.73,910,896.81,-,0.34%
1/9/2009,890.35,909.91,911.93,888.31,-,-2.13%
1/12/2009,870.26,890.4,890.4,864.32,-,-2.26%
1/13/2009,871.79,869.79,877.02,862.02,-,0.18%
1/14/2009,842.62,867.28,867.28,836.93,-,-3.35%
1/15/2009,843.74,841.99,851.59,817.04,-,0.13%
1/16/2009,850.12,844.45,858.13,830.66,-,0.76%
1/20/2009,805.22,849.64,849.64,804.47,-,-5.28%
1/21/2009,840.24,806.77,841.72,804.3,-,4.35%
1/22/2009,827.5,839.74,839.74,811.29,-,-1.52%
1/23/2009,831.95,822.16,838.61,806.07,-,0.54%
1/26/2009,836.57,832.5,852.53,827.69,-,0.56%
1/27/2009,845.71,837.3,850.45,835.4,-,1.09%
1/28/2009,874.09,845.73,877.86,845.73,-,3.36%
1/29/2009,845.14,868.89,868.89,844.15,-,-3.31%
1/30/2009,825.88,845.69,851.66,821.67,-,-2.28%
2/2/2009,825.44,823.09,830.78,812.87,-,-0.05%
2/3/2009,838.51,825.69,842.6,821.98,-,1.58%
2/4/2009,832.23,837.77,851.85,829.18,-,-0.75%
2/5/2009,845.85,831.75,850.55,819.91,-,1.64%
2/6/2009,868.6,846.09,870.75,845.42,-,2.69%
2/9/2009,869.89,868.24,875.01,861.65,-,0.15%
2/10/2009,827.16,866.87,868.05,822.99,-,-4.91%
2/11/2009,833.74,827.41,838.22,822.3,-,0.80%
2/12/2009,835.19,829.91,835.48,808.06,-,0.17%
2/13/2009,826.84,833.95,839.43,825.21,-,-1.00%
2/17/2009,789.17,818.61,818.61,789.17,-,-4.56%
2/18/2009,788.42,791.06,796.17,780.43,-,-0.10%
2/19/2009,778.94,787.91,797.58,777.03,-,-1.20%
2/20/2009,770.05,775.87,778.69,754.25,-,-1.14%
2/23/2009,743.33,773.25,777.85,742.37,-,-3.47%
2/24/2009,773.14,744.69,775.49,744.69,-,4.01%
2/25/2009,764.9,770.64,780.12,752.89,-,-1.07%
2/26/2009,752.83,765.76,779.42,751.75,-,-1.58%
2/27/2009,735.09,749.93,751.27,734.52,-,-2.36%
3/2/2009,700.82,729.57,729.57,699.7,-,-4.66%
3/3/2009,696.33,704.44,711.67,692.3,-,-0.64%
3/4/2009,712.87,698.6,724.12,698.6,-,2.38%
3/5/2009,682.55,708.27,708.27,677.93,-,-4.25%
3/6/2009,683.38,684.04,699.09,666.79,-,0.12%
3/9/2009,676.53,680.76,695.27,672.88,-,-1.00%
3/10/2009,719.6,679.28,719.6,679.28,-,6.37%
3/11/2009,721.36,719.59,731.92,713.85,-,0.24%
3/12/2009,750.74,720.89,752.63,714.76,-,4.07%
